movieId,year,genc
109726,1970,[0 6]
109728,2013,[0]
109731,2010,[15 11]
109733,1986,[ 8 13  1 14  9]
109736,2012,[0]
109738,1966,[16]
109740,2014,[1 3]
109742,2013,[1 2]
109764,1979,[4 8 5 0]
109767,1970,[ 1 14  9]
109769,2013,[ 5 10  2]
109771,2010,[6]
109773,2013,[1 0 3]
109776,2013,[ 4  8 15]
109779,2005,[4 8 7]
109781,2012,[ 0 11  3]
109783,2008,[ 8 13 11]
109786,2014,[1 0]
109788,2014,[4 5 0 2]
109790,2005,[ 4 11]
109793,1958,[ 8 11  9]
109796,2009,[1]
109798,2012,[8 1]
109800,2011,[7]
109802,2011,[ 1 11  9]
109804,1976,[16]
109806,2013,[1 0]
109808,1974,[0 3]
109810,2010,[0 3]
109812,1943,[0 3]
109833,1952,[8]
109839,2004,[4 1 2]
109846,2014,[ 8 15  1]
109848,2013,[6 9 2]
109850,2014,[ 4  5  0 19]
109853,2014,[1 0 3]
109858,2005,[0 3 2]
109862,2011,[7]
109864,2014,[1 5 0]
109869,1990,[4 1]
109877,2012,[0]
109881,1970,[1]
109887,2013,[0]
109889,2007,[0]
109891,1989,[4 0 2]
109893,2008,[5 0]
109895,2013,[1]
109897,2014,[0]
109902,2011,[7]
109904,1999,[7]
109912,1998,[0]
109921,2006,[7]
109923,2011,[0]
109925,1962,[ 5 10]
109927,1969,[ 5 10]
109929,2008,[7]
109931,1984,[0]
109935,2012,[0]
109939,2011,[ 4  0  2 12]
109941,2012,[15  1]
109943,2010,[1]
109945,2013,[1 3]
109947,2013,[1]
109949,2011,[4]
109951,2013,[4 2]
109953,1947,[15 13  1]
109963,2013,[1]
109965,2013,[13  1 11 14]
109968,2013,[4 0]
109971,2014,[1]
109981,1971,[1 0]
109983,1978,[ 1 14  3]
109985,1979,[0 2]
109987,2009,[1 3]
109989,2013,[1 0]
109991,2007,[4 0]
109993,2009,[15 13  1]
109995,2013,[0]
109997,2013,[0]
110001,2013,[ 7 14]
110004,1976,[4 2]
110006,1979,[ 1 10  3 16]
110008,1975,[0 2]
110026,2013,[5 7]
110030,2013,[ 0 12]
110032,1938,[ 5  0 10  3]
110034,1932,[1]
110036,1960,[6]
110039,2013,[15  9]
110042,2013,[1]
110044,1946,[ 0 10  2]
110046,1971,[ 4  0 16]
110048,1922,[4 1 3]
110052,1978,[0 3]
110056,1929,[1 0]
110058,2009,[0]
110061,1981,[0]
110063,2014,[1]
110067,1975,[1]
110070,2008,[6 2]
110086,2009,[6]
110090,1989,[4]
110097,2012,[15  0]
110102,2014,[ 4  8  9 19]
110104,2013,[2]
110106,2012,[0]
110108,2012,[1]
110110,2013,[0]
110114,2012,[1 6]
110116,2012,[1 5 3]
110119,2012,[ 4 15  9]
110123,2010,[7]
110127,2014,[ 8  0 19]
110130,2014,[ 8 15 13  1]
110132,2014,[ 4 15  9]
110134,2013,[8]
110136,2013,[8 7]
110138,2013,[15  1]
110140,2014,[7]
110155,1966,[0]
110159,2009,[0]
110163,2012,[0]
110167,1976,[5 0]
110169,2011,[0 2]
110171,2013,[0 3]
110173,2013,[5 0 2]
110177,1978,[ 1  5 10]
110179,1974,[0]
110181,1968,[0 6 9]
110194,2013,[1 7]
110196,2013,[1 7 0]
110198,2012,[7]
110200,2010,[7]
110216,2011,[ 4  8 11  6]
110219,1977,[0]
110223,1979,[8 1]
110225,1991,[6]
110227,1928,[0 3]
110229,2004,[ 4  8 13  1 11]
110233,2010,[0]
110235,2011,[5 0]
110240,2007,[ 4 11 16]
110242,2003,[ 0  6 10  2]
110255,2013,[ 0 11]
110259,1971,[ 4  1  0 16]
110265,1991,[1]
110267,1987,[0]
110269,1965,[0]
110273,2014,[ 0 12]
110276,2005,[ 1 10]
110278,2012,[1 5]
110281,1999,[1 0 3]
110284,2013,[0]
110286,2014,[6 2]
110288,2011,[1 0]
110293,2010,[1 0]
110295,2014,[4 8]
110297,2014,[8 1 5]
110310,2007,[1]
110312,2012,[1]
110314,2008,[ 1 11]
110316,2007,[1]
110318,2001,[ 6 10  2]
110320,2006,[0 3 2]
110322,2014,[1 5 0]
110324,2013,[7]
110326,2002,[0]
110328,2012,[0]
110330,2012,[0]
110337,2013,[0]
110339,1969,[ 6 10]
110342,1982,[5 0]
110346,2013,[5 0 2]
110348,2013,[1 0]
110350,2014,[7]
110352,2005,[8 0 6]
110354,2012,[1 3]
110366,2010,[7]
110368,1953,[0]
110370,2012,[0]
110372,1965,[1]
110375,2002,[7]
110377,2014,[1]
110380,2012,[4 1 7]
110387,2013,[7]
110390,2012,[0]
110399,1937,[ 4 16]
110403,1947,[ 4  1 16]
110405,2012,[5 2]
110407,2013,[9 2]
110409,1922,[ 0  3 12]
110412,2010,[7]
110415,2003,[7]
110417,1974,[6]
110419,2003,[7]
110426,2014,[4 5 2]
110428,1972,[4 5 0]
110431,2012,[4 3 2]
110433,2013,[0 2]
110437,2012,[0]
110439,2012,[0]
110441,1977,[4]
110445,2010,[ 1 11]
110447,2012,[1 7]
110449,2012,[ 5  0 10]
110451,2014,[6]
110453,2014,[0]
110455,2005,[ 8 15]
110457,2013,[2]
110459,2012,[5 2]
110461,2013,[13  1  0]
110482,2012,[6]
110484,2013,[7]
110486,1952,[4 5 0 3 2]
110491,1997,[ 0 11  3]
110493,2010,[5 0]
110497,1937,[ 8 12]
110501,2014,[4 5 2]
110503,2013,[4 5 0]
110505,2013,[ 4 11 10  9  2]
110508,1991,[4 9]
110510,1979,[17]
110512,1919,[1]
110515,1973,[1]
110531,2011,[4]
110533,2009,[0 3]
110535,1966,[1]
110537,1962,[1]
110539,1988,[0]
110541,1993,[4 1]
110546,1999,[7]
110548,2011,[7]
110551,2010,[4 5 0]
110553,2014,[ 4  9 19]
110555,1964,[7]
110557,2012,[5 0 2]
110562,1976,[0]
110564,1973,[4 0]
110566,2014,[ 4  8 15  5 11]
110568,1966,[4 9]
110580,1992,[4 6 9]
110582,2012,[7]
110584,2012,[7]
110586,2014,[1 0]
110588,2012,[7]
110591,2013,[6]
110593,1952,[0]
110597,1951,[ 1 11]
110599,1973,[4 0]
110601,1958,[0 6 9]
110603,2014,[0]
110607,2010,[6 9]
110609,1930,[0]
110611,2014,[0 2]
110613,1950,[ 0 17 10]
110627,1974,[5 0 2]
110629,1936,[1]
110633,1932,[10  3]
110635,1962,[13 11  6  3]
110637,2009,[11]
110639,2014,[11  3]
110641,2003,[2]
110643,2011,[2]
110645,2014,[ 1 11]
110649,1977,[ 8  0  3 12]
110653,2007,[ 0 17 10  3]
110655,2014,[ 8 15 13  1]
110657,1978,[1]
110669,2014,[1 7]
110671,2009,[1]
110673,2013,[ 0 10]
110675,2014,[ 0 11  3]
110678,2014,[7]
110686,2009,[4 5 0 2]
110696,1961,[ 0  3 12]
110718,2013,[1]
110730,2014,[ 0  9 19]
110739,1969,[0]
110744,1970,[1 0]
110746,2013,[1 6]
110748,2010,[ 0  6 10]
110750,2014,[0]
110752,1967,[7]
110761,1930,[ 0 14]
110763,1971,[1]
110765,2013,[1 3]
110769,1998,[5 0 9 2]
110771,2014,[1 3]
110773,2014,[1 6]
110779,2001,[0]
110781,2004,[ 4 15 13  1 14]
110788,1955,[ 1 14  3]
110790,1947,[0]
110792,2004,[7]
110794,2002,[7]
110796,2013,[1 0]
110798,2008,[ 4  0 10  2]
110800,2013,[0]
110802,2012,[0]
110805,1955,[14  3]
110807,2013,[1]
110809,2014,[ 4  1 11]
110811,2002,[5 2]
110813,2013,[1 3]
110818,1970,[ 1 12]
110820,1970,[5 0]
110824,2013,[4 6]
110826,2014,[4 5 0]
110828,2013,[5 0 2]
110845,1935,[1]
110850,1937,[14  3]
110852,1944,[14]
110854,1939,[ 0 14  3]
110858,1984,[0 2]
110860,1995,[ 5  6 10  2]
110867,2012,[ 4  8  0 12]
110871,2013,[0]
110873,2013,[8 1 0]
110880,1955,[ 5  0 17  2]
110882,2013,[0]
110884,1964,[ 0 12]
110889,2001,[4 0]
110892,2013,[1 7]
110895,2002,[7]
110897,2012,[1]
110899,2014,[4 5 2]
110916,1933,[10  2]
110921,1934,[13  1  0]
110948,2013,[0]
110951,2011,[0]
110966,2014,[7]
110968,2014,[4 8 0]
110970,2010,[1 0]
110973,2013,[1]
110975,2011,[0 9 2]
110982,2013,[6]
110984,2013,[4 9]
111031,2004,[7]
111036,1965,[4 9]
111038,1982,[4 0]
111040,2011,[13  1  3]
111042,1961,[0]
111044,2009,[13  1  3]
111046,2012,[13  1  3]
111050,2013,[6 2]
111100,1930,[ 0 10 12]
111103,2011,[0 3]
111105,1970,[0]
111107,1978,[1 5]
111109,1973,[16]
111111,1991,[0]
111113,2014,[1]
111115,2009,[0]
111119,1971,[ 8 16]
111124,2010,[4 5]
111126,1969,[0 9]
111128,1967,[0]
111130,1977,[7]
111142,2013,[6 2]
111144,2013,[ 4  8 15 13  1]
111146,2014,[ 4  8 15 13  1]
111170,2012,[0 6 2]
111226,2013,[7]
111228,2013,[7]
111230,2008,[7]
111233,1977,[6 9 2]
111235,2013,[7 9]
111237,2011,[7]
111245,2013,[1 3]
111247,1960,[5 0]
111249,2013,[0]
111251,2013,[0 3]
111253,2009,[7]
111255,2008,[4 0 2]
111257,1971,[16]
111259,2014,[0 2]
111261,1946,[14 16]
111264,1984,[1 0]
111266,2011,[0]
111283,2011,[1 0]
111285,1946,[ 5 17 10]
111287,2013,[2]
111290,2013,[5 0]
111303,2008,[7]
111310,1980,[0]
111312,2009,[4 8 2]
111314,2009,[ 0 12]
111316,1965,[4 9]
111318,2010,[4 9]
111320,2014,[1]
111329,2011,[ 4  0 12]
111332,2012,[0]
111343,1989,[0]
111345,1970,[5 0]
111347,1925,[0]
111349,1936,[0]
111351,1968,[4 8 0]
111358,1976,[4 8 5 0 3]
111360,2014,[4 9]
111362,2014,[4 8 9]
111364,2014,[ 4  8  9 19]
111368,1930,[ 5  0 17]
111370,1972,[12]
111373,2011,[6]
111375,2014,[1]
111377,2013,[7 6]
111380,2013,[7]
111384,2013,[2]
111387,2013,[0]
111389,2014,[0]
111401,1984,[0]
111403,1991,[0]
111405,1981,[ 7 14]
111407,1982,[ 0 14]
111409,1968,[4 8 0]
111411,1972,[4 8 0]
111436,2014,[1]
111439,2014,[15 13 14]
111441,2014,[7 0]
111443,2014,[1]
111445,1973,[4 2]
111447,2009,[ 4  8 11  3  9]
111449,2013,[0]
111451,2011,[7]
111453,2004,[0]
111456,1947,[ 5  0 17 10]
111458,1972,[0]
111460,2014,[6 2]
111462,1965,[6]
111464,1954,[ 1 14  3]
111468,2011,[ 0 10  2]
111486,2012,[2]
111499,1972,[4 8 0]
111505,1969,[1]
111507,1961,[ 1  3 12]
111509,2013,[5 0 2]
111515,1973,[4 0]
111517,2014,[0 3]
111519,2014,[15  1  9]
111529,2014,[0]
111542,1965,[4 9]
111544,2013,[7]
111546,2000,[7]
111548,1999,[7]
111551,2013,[6 9 2]
111553,2013,[0]
111566,2012,[6]
111578,1973,[6]
111583,1978,[0]
111587,2014,[ 0 10  2]
111589,2014,[ 0 10  2]
111592,2013,[7]
111595,2000,[4 9]
111601,2014,[0]
111603,2011,[7]
111614,2004,[1]
111617,2014,[1]
111622,2013,[1 3]
111624,2014,[1 0]
111626,2014,[7]
111628,2011,[4 6 9]
111630,2013,[1 9]
111632,1943,[ 1 14]
111638,1966,[0]
111640,2007,[0]
111644,2013,[7]
111647,2013,[7]
111649,1936,[0 3]
111653,1979,[6]
111655,1973,[ 5  6 10]
111659,2014,[ 4  8 13 19]
111661,2014,[2]
111663,2014,[4 1 6]
111667,1956,[ 0  3 12]
111680,2013,[1 3]
111689,1970,[1 0]
111694,1970,[1 0 3]
111696,1979,[1]
111700,1956,[1 0]
111702,1957,[16]
111704,1958,[ 4  0 12]
111716,1950,[ 5 17 10  3  2]
111722,1970,[ 8 15 13]
111726,2014,[15 13]
111732,2013,[ 0 11]
111734,2013,[1]
111740,2005,[0]
111743,2014,[ 1 16]
111745,1962,[2]
111749,1978,[ 1  0 11]
111752,2009,[0 3]
111755,2013,[7]
111757,2004,[7]
111759,2014,[ 4  9 19]
111762,2013,[0 3]
111764,2014,[1 3]
111766,1972,[13  0 11 14]
111774,2013,[7]
111776,1955,[16]
111778,2013,[8 0]
111783,2011,[ 8 11]
111785,2009,[ 4  8 11]
111787,2013,[0 6 2]
111789,1977,[ 8 15]
111793,1971,[ 1 16]
111795,2014,[1 0]
111797,2013,[1 0 3]
111800,2013,[1]
111809,2000,[7]
111811,2013,[0]
111813,2013,[7]
111815,2014,[5]
111817,2013,[0]
111844,2014,[4 0]
111846,1949,[0]
111848,1953,[ 0  3 12]
111850,2011,[ 5 10]
111852,2013,[7]
111854,1972,[0]
111856,2014,[ 4  6 10  2]
111868,1943,[ 1 14]
111872,2014,[1 3]
111874,1973,[1 0]
111878,2013,[7]
111880,2012,[7]
111882,1997,[0]
111885,1921,[0 3]
111887,2012,[7]
111899,1967,[1]
111901,1914,[11  3]
111913,2014,[0]
111915,2013,[ 0 16]
111921,2014,[0 3]
111924,2013,[1]
111929,2007,[6]
111931,2013,[4 6]
111944,2013,[ 0 14]
111946,2013,[4 5 0 2]
111961,1994,[15 13 11  3]
111990,2011,[2]
111993,2013,[ 8 15 13]
111995,2012,[0]
111997,1967,[4 0 2]
111999,1935,[1 0]
112001,1956,[5 0]
112003,2012,[0 6 2]
112006,2012,[ 4 15 13]
112013,2013,[1 0]
112015,1963,[8 1 2]
112019,1952,[4 8 0 3]
112021,1940,[1 3]
112023,1938,[1]
112056,1921,[0]
112060,1977,[0]
112062,2013,[0]
112064,1989,[1]
112066,2011,[15  0]
112070,2014,[0]
112072,2009,[0]
112078,1972,[16]
112081,1979,[9]
112083,2014,[7]
112085,2013,[1 0]
112087,2013,[10  3  9]
112089,2012,[4 1]
112091,2013,[0 2]
112093,2011,[0]
112112,2014,[1]
112116,2007,[0]
112118,2012,[1]
112138,2014,[4 1 5]
112163,2012,[1]
112165,2013,[0]
112171,2014,[4 5 2]
112173,2012,[0]
112175,2014,[ 4  8 15]
112177,2013,[0 6]
112179,1971,[0]
112181,2009,[1]
112183,2014,[1 0]
112185,2010,[0]
112193,2012,[1 0]
112204,1954,[16]
112206,1954,[5 0 2]
112214,1937,[4 8 5 0 3]
112226,2011,[0]
112229,2013,[6 2]
112236,2013,[ 7 14]
112240,2012,[0]
112245,2013,[0]
112249,1971,[8 1]
112251,1979,[0 6 2]
112253,1965,[ 0 17  2]
112255,2006,[15  7]
112257,1967,[0]
112261,1946,[3 2]
112271,2007,[7]
112273,2010,[0]
112275,2012,[7]
112277,2013,[ 6 10]
112279,2014,[7]
112281,2012,[0]
112283,1974,[4 6]
112288,2014,[0]
112290,2014,[0]
112293,2013,[5 0]
112297,2014,[1]
112299,2012,[ 4  0 12]
112301,1960,[1]
112303,2014,[1 3]
112307,1937,[ 1 14  3]
112309,2011,[1]
112316,2014,[ 0 14]
112320,2010,[6 2]
112326,1998,[4 9]
112328,1962,[4 8 1]
112330,2012,[0]
112332,1967,[1 5 2]
112334,2014,[7]
112338,2013,[7]
112340,2008,[ 1 11  3]
112342,2009,[7]
112351,2013,[7 3]
112353,1968,[8 1 5 3]
112355,1955,[13  1  0 11]
112359,1949,[ 0 17 10]
112365,1970,[ 0 10]
112367,2007,[7]
112370,2014,[4 8 9]
112381,2013,[0]
112383,1975,[0 2]
112389,1993,[1 9]
112395,1941,[16]
112399,2013,[7]
112404,2014,[4 5 2]
112406,2014,[7]
112412,2014,[ 0 10]
112416,2008,[0]
112419,1946,[0 3]
112421,2014,[ 1  0 10]
112423,2012,[0]
112425,2007,[1 0]
112432,2014,[ 7  0 14]
112434,2013,[0]
112436,2014,[0]
112439,2009,[0]
112442,1977,[6 2]
112444,1984,[6]
112446,2013,[0 2]
112448,2012,[7]
112450,2014,[1 3]
112452,2014,[7]
112454,2013,[0]
112458,1932,[0]
112460,2014,[ 8 15  1]
112465,1974,[4 5]
112467,1961,[0]
112469,2013,[ 7 14]
112471,1924,[0 3]
112473,2007,[0]
112477,2011,[2]
112479,2011,[1]
112481,2014,[1]
112483,1979,[4 1 5]
112485,1950,[1]
112488,2014,[ 4  1 16]
112493,1979,[15  1]
112495,2013,[7]
112497,2014,[1]
112501,1994,[ 1  0 14  3]
112506,2010,[0 9]
112508,1971,[0]
112510,1974,[0]
112512,2010,[15  0 11 10]
112515,2014,[0 6 2]
112517,1981,[8 1]
112519,2014,[5 7]
112538,1934,[6]
112546,2009,[0]
112548,1938,[1]
112550,2014,[0]
112552,2014,[0]
112554,1974,[0]
112556,2014,[0 2]
112577,1980,[1 0 3]
112580,2014,[1 0]
112582,2014,[7]
112586,2011,[0]
112589,2010,[8 7]
112591,2014,[7]
112594,1998,[ 1  5 14]
112596,2014,[0]
112599,2013,[2]
112601,1976,[6 2]
112603,1971,[ 1 14]
112606,1962,[0]
112610,2014,[0]
112621,1996,[0]
112623,2014,[9]
112625,2011,[1 0 3]
112637,1975,[4 9 2]
112640,2011,[ 4 14  9]
112642,2014,[4 2]
112648,1980,[0]
112650,2008,[0 3]
112653,2014,[7]
112655,2012,[6 2]
112657,2011,[7]
112663,1943,[ 4 16]
112665,2011,[1]
112672,1964,[16]
112689,2013,[ 0 10]
112693,1940,[0]
112705,1955,[9]
112710,1957,[0]
112723,1974,[ 3 16]
112725,1944,[16]
112727,2014,[5 6 2]
112729,2012,[1 0]
112731,2013,[4 0]
112733,2007,[7]
112735,2013,[0]
112741,2013,[1 3]
112743,2008,[0]
112749,2014,[1 0 3]
112751,2014,[6]
112753,2013,[6 2]
112759,2014,[0]
112764,2013,[7]
112767,2014,[1]
112770,2004,[7]
112772,1988,[6 9]
112774,1973,[5 6]
112776,2011,[6]
112778,2011,[6]
112780,2001,[4 2]
112782,2012,[0 6]
112784,1936,[11]
112788,2014,[1]
112790,2011,[1 0 3]
112792,1977,[9]
112798,1980,[1]
112800,1966,[16]
112802,2004,[2]
112804,2014,[0 9]
112807,1988,[ 4 15  0  9]
112809,2004,[ 4 15  0  9]
112811,2011,[ 0 12]
112814,2011,[7]
112816,2001,[1 0]
112818,2014,[4 6 2]
112842,1956,[ 1 14]
112844,1982,[1]
112850,2013,[1 0 3]
112852,2014,[4 8 9]
112854,1935,[ 1 11  6  3]
112856,2003,[ 7  0 12]
112864,2004,[4 0]
112866,2013,[10  2]
112868,2014,[9 2]
112871,2007,[ 0 14  3]
112877,1942,[ 0  3 12]
112880,1959,[1 3]
112882,2012,[4 1 6 2]
112890,2014,[0]
112893,2010,[1 3]
112895,2013,[ 6 10]
112897,2014,[4 8]
112903,2014,[4 5 0]
112905,2013,[0 3]
112907,2014,[4 3 2]
112909,2010,[4 0 3]
112911,2014,[4 8]
112913,2014,[15  1 14]
112921,2014,[7]
112923,2011,[7]
112925,2013,[0]
112929,2013,[0]
112931,2009,[0 3]
112938,2007,[ 0 10  2]
112940,2014,[2]
112942,1940,[ 4  8  5 10  2]
112944,2013,[0 3]
112946,2014,[1 0]
112948,1974,[ 0 12]
112950,1928,[0]
112953,1961,[9]
112955,1917,[1]
112957,1921,[1 2]
112959,2013,[5 0]
112961,1977,[0]
112974,2013,[1 0]
112976,2012,[1]
112978,2002,[ 0 12]
112982,1937,[1 0 3]
112988,2014,[1 3]
112990,2012,[3]
112992,1962,[6]
112995,2013,[0]
112999,2000,[0 2]
113001,2013,[1]
113014,1952,[ 8  3 16]
113016,1963,[1]
113020,1928,[1]
113022,1979,[6 9]
113024,1957,[5 0]
113029,2004,[5 0 2]
113033,1981,[13]
113035,2013,[1 0]
113037,2009,[1 3]
113039,2004,[0]
113041,2009,[1 5]
113043,2003,[ 1 10]
113045,2009,[ 4 15  5]
113048,1895,[1]
113062,2014,[0 2]
113064,2014,[1 0]
113066,1993,[15  1 11]
113068,2013,[ 0  3 12]
113071,2014,[ 8 13  9]
113073,2012,[0 2]
113080,2011,[4 8 2]
113083,1930,[ 0 12]
113089,2014,[7]
113092,2014,[7]
113103,2014,[ 0 14  3]
113105,1943,[ 5 10]
113112,2014,[7]
113122,2014,[7]
113126,2007,[7]
113128,1938,[7]
113130,2014,[9]
113132,1934,[0]
113139,1919,[1]
113143,1986,[4 8 9]
113145,1957,[0]
113149,1944,[1 3]
113152,2005,[3]
113159,2014,[1 6 3]
113162,1954,[0]
113186,2013,[2]
113188,2014,[5 0]
113190,2014,[7]
113203,1969,[4 8 2]
113205,2010,[1 0]
113207,2014,[ 0 14]
113209,2005,[7]
113214,2013,[7]
113216,2013,[4 2]
113218,2012,[1 9]
113220,2013,[7]
113223,1915,[0]
113225,2014,[1 0 3]
113227,1985,[1 0 3]
113230,2005,[0]
113232,2006,[1]
113234,1978,[ 5 10  2]
113238,2012,[0]
113240,2014,[0]
113244,2013,[7]
113246,1933,[1]
113250,2014,[4 1 5 2]
113252,2014,[1 6 2]
113254,2012,[15]
113256,2002,[1 3]
113261,1986,[11  6]
113263,1968,[1 3]
113275,2014,[0]
113278,2014,[ 4 15  5  2]
113280,2012,[0]
113282,2013,[8 7 0]
113284,1945,[ 0 12]
113290,1973,[4 8]
113300,2013,[1 0]
113304,2013,[7]
113306,1976,[4]
113309,1971,[10  2]
113313,2013,[6 2]
113315,2014,[1 0]
113323,1980,[10]
113325,1951,[ 5 10]
113337,2012,[1 0]
113343,2003,[5 0 2]
113345,2015,[4 8 9]
113348,2014,[4 8 1]
113350,2013,[ 0 10  9]
113352,2014,[5 0 3]
113354,2013,[7]
113358,2001,[4 1]
113364,2014,[5 0]
113370,1966,[0]
113374,1997,[15  1]
113376,2014,[ 5 10  2]
113378,2014,[0 9]
113380,2006,[ 0 10  3]
113394,2013,[1 0]
113416,2014,[4 5 0]
113420,2007,[7]
113428,2001,[4 1 0 6 3]
113430,2010,[7]
113432,2006,[7]
113434,2012,[1]
113449,1942,[ 5  0 17]
113451,1935,[ 1 12]
113453,2014,[1 5]
113457,1977,[1]
113459,2013,[1 0]
113464,2013,[7]
113466,2012,[7]
113470,2014,[7]
113472,1999,[18]
113474,1974,[0]
113476,1964,[6]
113478,1971,[0]
113497,2013,[ 8 13  1]
113499,2014,[ 8 13  1 11]
113501,2014,[ 4 15  9]
113503,2012,[0]
113505,1968,[8 1]
113507,1965,[1 0]
113510,2011,[4 5 2]
113513,2007,[7]
113515,1951,[16]
113521,2014,[ 1 11]
113532,2014,[1]
113534,2009,[ 5  0 10]
113536,2009,[2]
113539,2011,[0]
113541,1986,[ 0 12]
113543,1997,[0]
113545,2004,[18]
113555,1994,[1]
113557,2014,[4 9 2]
113559,1936,[0]
113561,1975,[1 0]
113563,1957,[16]
113565,2013,[6 2]
113567,2013,[14]
113573,2014,[4 5 2]
113575,2014,[1 0 3]
113577,1959,[ 0 12]
113582,2013,[1]
113585,1942,[ 0 17 10]
113604,2014,[0]
113606,2004,[7]
113608,1960,[ 0 12]
113612,1976,[ 8  0 12]
113614,1963,[0]
113618,1981,[0]
113630,1975,[1 0 3]
113632,2011,[1 7 0]
113634,2000,[7]
113636,2006,[7]
113638,1948,[0]
113640,2014,[6 2]
113642,2013,[0 2]
113644,1968,[5 0]
113646,2012,[1 0]
113648,1968,[0]
113661,2011,[0 2]
113670,2006,[7]
113674,2013,[0 6 2]
113686,1986,[0]
113692,1973,[1 5 0]
113696,2014,[1]
113698,1990,[ 0 17 10]
113701,1961,[0]
113703,2014,[0]
113705,2014,[0]
113707,2014,[1]
113709,1935,[0 9]
113711,2011,[1 0]
113715,2013,[6 2]
113717,1966,[1 6]
113719,2013,[6]
113721,1978,[7]
113723,1989,[1 0 3]
113725,1971,[0]
113739,1980,[7]
113741,2013,[ 0 10  9  2]
113743,1931,[1 3]
113746,2013,[0]
113749,1945,[ 1  5 10]
113751,2013,[1]
113755,1991,[0]
113757,1938,[10]
113765,2013,[0]
113767,2014,[0]
113769,2014,[6]
113771,2014,[6]
113773,2009,[7]
113775,2013,[1 5]
113778,2014,[4]
113780,2014,[6 2]
113783,1968,[0]
113790,2004,[7]
113793,2006,[7]
113798,1944,[ 1  5 10]
113800,1942,[ 1  6 10  2]
113816,2011,[ 7 14]
113829,2014,[1 0 3]
113831,2009,[1 0]
113834,2014,[7]
113836,2011,[0]
113840,2013,[1 0]
113843,2010,[7]
113845,2003,[7]
113847,1999,[7]
113849,2011,[5 0 2]
113851,2014,[0 2]
113853,2013,[6 9 2]
113855,2010,[7]
113857,2007,[7]
113860,2010,[7]
113862,2014,[2]
113864,1994,[7]
113866,2014,[6]
113868,2014,[7]
113872,1996,[0]
113889,2014,[8 1 9]
113891,1975,[1 0]
113895,1938,[0]
113898,2003,[ 3 16]
113902,1965,[1]
113904,2013,[1 0]
113906,1974,[ 6 10]
113908,2013,[7]
113911,2000,[7]
113924,1973,[ 1  0 16]
113933,1973,[5 6 2]
113938,2014,[7]
113943,1962,[5 0]
113945,1949,[ 5  0 17]
113947,1928,[1 0 3]
113949,1975,[1 0 3 2]
113951,1985,[4 0 3]
113953,1933,[0]
113955,1932,[1 3]
113968,2009,[4 9]
113970,2014,[7]
113972,1997,[7]
113974,1983,[1 0]
113976,2011,[7]
113981,1943,[ 8 16]
113983,1937,[0]
113997,1968,[15 11]
113999,1994,[7]
114001,1989,[1]
114003,2013,[7]
114007,2014,[10  2]
114009,2014,[1 7]
114011,2001,[7]
114013,2014,[ 0 10  9]
114015,1942,[ 0 12]
114017,1959,[0]
114028,2014,[1 0]
114033,2014,[4 2]
114035,2014,[2]
114040,2012,[4 2]
114042,2013,[0 3]
114044,2014,[6]
114046,2014,[0]
114048,1942,[0]
114060,2014,[5 0 2]
114062,2012,[ 0 10  2]
114064,1957,[6]
114066,2014,[ 7  0 14]
114068,2014,[7]
114070,2014,[7]
114072,2013,[15  1]
114074,2014,[0]
114078,2014,[15]
114082,1969,[15  1]
114085,1987,[6]
114087,1964,[ 1 12 16]
114093,2011,[6 9]
114095,1947,[0]
114119,2013,[1 0 3]
114122,1985,[1]
114124,1978,[0]
114126,2008,[7]
114128,1986,[4 0 2]
114130,1997,[3 9]
114138,1964,[1]
114140,1952,[ 4  3 16]
114142,1955,[2]
114146,1942,[ 1  5 10  2]
114161,2008,[7 9]
114164,2012,[1 0]
114166,1972,[ 4  5 10  3  9  2]
114170,2013,[7]
114172,1926,[0 3]
114174,2013,[1 0]
114177,1984,[ 4 10  2]
114180,2014,[ 4 10  9]
114182,2014,[2]
114184,2014,[0]
114186,2008,[7]
114188,1930,[4 0]
114191,2008,[7]
114193,2003,[7]
114195,2002,[7]
114197,2003,[7]
114199,1912,[0]
114214,2011,[0 9]
114217,1940,[5 0]
114232,2006,[ 0 11]
114234,1979,[1]
114236,2009,[7]
114238,2011,[0]
114240,1992,[ 8 15 13  1 11]
114242,2014,[6 9 2]
114244,2014,[0 2]
114246,2014,[ 4  5 10  2]
114248,2013,[ 5  7 10]
114250,2014,[1 0]
114252,1974,[ 4  5 16]
114254,2014,[7]
114256,2014,[ 0 10]
114261,2014,[0]
114263,2014,[1]
114265,2014,[1 3]
114267,1970,[0 2]
114269,1972,[ 7 14]
114271,1973,[ 7 14]
114273,2013,[ 0  2 12]
114277,2014,[ 0 14  3]
114280,2014,[7]
114282,2014,[7]
114292,1951,[ 5  0 17  2]
114327,1999,[0]
114329,2014,[1]
114331,2009,[7]
114333,1966,[0]
114335,1957,[18]
114337,2014,[0 6 2]
114340,2013,[0]
114342,2014,[0]
114363,2011,[1]
114367,2009,[12]
114369,1989,[ 0  3 12]
114371,1909,[5 0]
114373,1974,[10  2]
114376,1912,[5 0]
114378,2013,[0]
114382,1978,[ 4  8  0  3 16]
114392,2014,[ 0 16]
114394,1991,[0 3]
114396,2014,[0]
114398,1940,[0 3]
114400,1950,[4 0]
114417,1977,[0]
114420,1971,[ 4  8  5 10]
114426,2014,[1 5 0]
