MovieID,Title,Genres,Year,Gencode
8069,Comes a Horseman,Drama|Romance|Western,1978,0000011000000000001
8070,Grill Point (Halbe Treppe),Drama,2002,0000001000000000000
8092,Frankenstein Unbound,Drama|Fantasy|Horror|Sci-Fi,1990,0000101000101000000
8094,Bad Day at Black Rock,Drama|Thriller|Western,1955,0000001001000000001
8117,In China They Eat Dogs (I Kina spiser de hunde),Action|Comedy,1999,0001000100000000000
8118,Delta Force 2: Operation Stranglehold,Action,1990,0000000100000000000
8119,Crossroads,Drama,1986,0000001000000000000
8121,"Seducing Doctor Lewis (Grande séduction, La)",Comedy,2003,0001000000000000000
8122,City Limits,Action|Sci-Fi,1985,0000000100001000000
8123,Sammy and Rosie Get Laid,Comedy|Drama,1987,0001001000000000000
8125,Sunrise: A Song of Two Humans,Drama|Romance,1927,0000011000000000000
8126,Shock Corridor,Drama,1963,0000001000000000000
8127,"First $20 Million Is Always the Hardest, The",Comedy,2002,0001000000000000000
8128,Goodbye Children (Au revoir les enfants),Drama,1987,0000001000000000000
8129,Sex: The Annabel Chong Story,Documentary,1999,0000000000000010000
8130,"Girl Next Door, The",Documentary,1999,0000000000000010000
8131,Pursuit of Happiness,Romance,2001,0000010000000000000
8132,Gladiator,Action|Drama,1992,0000001100000000000
8133,"Inheritance, The (Arven)",Drama,2003,0000001000000000000
8134,Wonderful Days (a.k.a. Sky Blue),Animation|Sci-Fi,2003,0100000000001000000
8136,Indestructible Man,Crime|Horror|Sci-Fi,1956,0000000010101000000
8138,Attack of the Giant Leeches,Horror|Sci-Fi,1959,0000000000101000000
8140,"Cruel Sea, The",Drama|War,1953,0000001000000001000
8142,Dead or Alive: Hanzaisha,Action|Crime,1999,0000000110000000000
8143,Lola Montès,Drama,1955,0000001000000000000
8147,Charly,Drama|Sci-Fi,1968,0000001000001000000
8149,"Atlantis, the Lost Continent",Adventure|Sci-Fi,1961,1000000000001000000
8153,Lust for Life,Drama,1956,0000001000000000000
8154,"Dolce Vita, La",Drama,1960,0000001000000000000
8157,Jin Roh: The Wolf Brigade (Jin-Rô),Animation|Fantasy|Thriller,1998,0100100001000000000
8158,Rush,Crime|Drama,1991,0000001010000000000
8167,Captain Blood,Action|Adventure|Romance,1935,1000010100000000000
8169,*batteries not included,Children|Comedy|Fantasy|Sci-Fi,1987,0011100000001000000
8183,Educating Rita,Comedy|Drama,1983,0001001000000000000
8188,Sansho the Bailiff (Sanshô dayû),Drama,1954,0000001000000000000
8189,Zazie dans le métro,Comedy,1960,0001000000000000000
8190,"Americanization of Emily, The",Comedy|Drama|War,1964,0001001000000001000
8191,Anne of the Thousand Days,Drama,1969,0000001000000000000
8194,Baby Doll,Drama,1956,0000001000000000000
8195,"Avventura, L' (a.k.a. Adventure, The)",Drama|Mystery|Romance,1960,0000011000010000000
8196,Beyond the Valley of the Dolls,Comedy|Horror|Musical,1970,0001000000100000100
8197,Hiroshima Mon Amour,Drama|Romance|War,1959,0000011000000001000
8198,"1000 Eyes of Dr. Mabuse, The (Tausend Augen des Dr. Mabuse, Die)",Crime|Horror|Mystery|Thriller,1960,0000000011110000000
8199,Ugetsu (Ugetsu monogatari),Drama|Thriller,1953,0000001001000000000
8201,At Play in the Fields of the Lord,Drama,1991,0000001000000000000
8202,"Golden Coach, The (Carrosse d'or, Le)",Comedy|Drama|Romance,1953,0001011000000000000
8206,Mystery of the Wax Museum,Horror,1933,0000000000100000000
8207,"Day of the Jackal, The",Crime|Thriller,1973,0000000011000000000
8208,"Razor's Edge, The",Drama,1946,0000001000000000000
8221,War of the Buttons,Adventure|Children|Drama,1994,1010001000000000000
8222,"Other, The",Drama|Horror|Mystery,1972,0000001000110000000
8225,Night of the Living Dead,Horror,1990,0000000000100000000
8227,Drums Along the Mohawk,Adventure|War|Western,1939,1000000000000001001
8228,"Maltese Falcon, The (a.k.a. Dangerous Female)",Action|Crime|Drama|Film-Noir|Mystery,1931,0000001110010000010
8232,I Love You Again,Comedy|Drama,1940,0001001000000000000
8235,Safety Last!,Action|Comedy|Romance,1923,0001010100000000000
8236,While the City Sleeps,Drama|Film-Noir,1956,0000001000000000010
8239,Viridiana,Comedy|Drama,1961,0001001000000000000
8252,You're a Big Boy Now,Comedy|Drama,1966,0001001000000000000
8253,"Castle Of Cagliostro, The (Rupan sansei: Kariosutoro no shiro)",Action|Adventure|Animation|Mystery|Romance,1979,1100010100010000000
8254,Arizona Dream,Comedy|Drama|Fantasy|Romance,1993,0001111000000000000
8256,Queen Christina,Drama|Romance,1933,0000011000000000000
8257,Battleground,Action|Drama|War,1949,0000001100000001000
8258,Citizen Toxie: The Toxic Avenger IV,Action|Comedy|Horror,2000,0001000100100000000
8260,"Crazy Stranger, The (Gadjo Dilo)",Comedy|Drama,1997,0001001000000000000
8261,3 Women (Three Women),Drama,1977,0000001000000000000
8264,Grey Gardens,Documentary,1975,0000000000000010000
8266,Purple Rain,Drama|Musical,1984,0000001000000000100
8267,Signs of Life (Lebenszeichen),Drama,1968,0000001000000000000
8268,Point of No Return,Action|Thriller,1993,0000000101000000000
8270,"Hairdresser's Husband, The (Mari de la coiffeuse, Le)",Comedy|Drama|Romance,1990,0001011000000000000
8272,Cromwell,Drama,1970,0000001000000000000
8273,"Tale of Ham and Passion, A (Jamón, Jamón)",Comedy|Drama|Romance,1992,0001011000000000000
8275,College,Comedy,1927,0001000000000000000
8290,Mitchell,Action|Crime,1975,0000000110000000000
8291,Ten Little Indians,Mystery,1965,0000000000010000000
8292,"Idiot, The (Hakuchi)",Crime|Drama|Romance,1951,0000011010000000000
8294,"Swan, The",Comedy|Drama|Romance,1956,0001011000000000000
8295,"Most Dangerous Game, The",Adventure|Mystery|Thriller,1932,1000000001010000000
8302,"Front Page, The",Comedy|Drama|Romance,1931,0001011000000000000
8327,Dolls,Drama|Romance,2002,0000011000000000000
8332,Sunday Bloody Sunday,Drama,1971,0000001000000000000
8334,"Cowboys, The",Western,1972,0000000000000000001
8337,"Caine Mutiny, The",Drama|War,1954,0000001000000001000
8338,Black Narcissus,Drama,1947,0000001000000000000
8340,Escape from Alcatraz,Drama|Thriller,1979,0000001001000000000
8341,Oliver Twist,Adventure|Crime|Drama,1948,1000001010000000000
8360,Shrek 2,Adventure|Animation|Children|Comedy|Musical|Romance,2004,1111010000000000100
8361,"Day After Tomorrow, The",Action|Adventure|Drama|Sci-Fi|Thriller,2004,1000001101001000000
8362,Raising Helen,Comedy|Drama,2004,0001001000000000000
8363,Soul Plane,Comedy,2004,0001000000000000000
8364,Baadasssss! (a.k.a. How to Get the Man's Foot Outta Your Ass),Drama,2003,0000001000000000000
8365,"Mother, The",Drama,2003,0000001000000000000
8366,Saved!,Comedy|Drama,2004,0001001000000000000
8367,"Time of the Wolf, The (Le Temps du Loup)",Drama,2003,0000001000000000000
8368,Harry Potter and the Prisoner of Azkaban,Adventure|Children|Fantasy,2004,1010100000000000000
8369,Mindhunters,Action|Crime|Horror|Mystery|Thriller,2004,0000000111110000000
8370,Zatoichi (Zatôichi),Action|Comedy|Crime|Drama,2003,0001001110000000000
8371,"Chronicles of Riddick, The",Action|Adventure|Sci-Fi|Thriller,2004,1000000101001000000
8372,Garfield: The Movie,Animation|Children|Comedy,2004,0111000000000000000
8373,"Stepford Wives, The",Comedy|Drama|Thriller,2004,0001001001000000000
8375,"Hunting of the President, The",Documentary,2004,0000000000000010000
8376,Napoleon Dynamite,Comedy,2004,0001000000000000000
8377,City of Joy,Drama,1992,0000001000000000000
8379,"Dresser, The",Drama,1983,0000001000000000000
8382,Hello Again,Comedy,1987,0001000000000000000
8384,Love Finds Andy Hardy,Comedy|Romance,1938,0001010000000000000
8385,Lover Come Back,Comedy|Romance,1961,0001010000000000000
8387,Police Academy: Mission to Moscow,Comedy|Crime,1994,0001000010000000000
8392,Fool for Love,Drama,1985,0000001000000000000
8393,Give My Regards to Broad Street,Drama|Musical,1984,0000001000000000100
8395,"Last of Sheila, The",Crime|Mystery|Thriller,1973,0000000011010000000
8397,"Playboys, The",Drama|Romance,1992,0000011000000000000
8398,Star!,Musical,1968,0000000000000000100
8401,"Adventures of Sherlock Holmes, The",Crime|Mystery|Thriller,1939,0000000011010000000
8403,Helen of Troy,Action|Adventure|Drama|Romance|War,1956,1000011100000001000
8404,"Hound of the Baskervilles, The",Crime|Mystery|Thriller,1939,0000000011010000000
8405,Hour of the Wolf (Vargtimmen),Drama|Horror,1968,0000001000100000000
8421,Dying of Laughter (Muertos de risa),Comedy,1999,0001000000000000000
8422,Kings Row,Drama|Romance,1942,0000011000000000000
8423,"Kid Brother, The",Children|Comedy|Romance,1927,0011010000000000000
8424,"Divorcee, The",Drama|Romance,1930,0000011000000000000
8426,Robot Carnival (Roboto kânibauru),Animation|Comedy|Drama|Fantasy|Sci-Fi,1987,0101101000001000000
8427,Americathon,Comedy|Sci-Fi,1979,0001000000001000000
8446,Sands of Iwo Jima,Action|Drama|Romance|War,1949,0000011100000001000
8450,Anthony Adverse,Adventure|Romance,1936,1000010000000000000
8451,Blackboard Jungle,Drama,1955,0000001000000000000
8454,Luna Papa,Comedy|Drama|Fantasy,1999,0001101000000000000
8455,"Long Way Home, The",Documentary,1997,0000000000000010000
8456,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto),Crime|Drama|Thriller,1970,0000001011000000000
8457,True Love,Comedy,1989,0001000000000000000
8458,To Each His Own,Drama,1946,0000001000000000000
8459,"Heiress, The",Drama|Romance,1949,0000011000000000000
8460,State Fair,Musical|Romance,1945,0000010000000000100
8461,Dragon Seed,Drama,1944,0000001000000000000
8463,Johnny Belinda,Drama,1948,0000001000000000000
8464,Super Size Me,Documentary,2004,0000000000000010000
8465,Johnny Eager,Crime|Drama|Film-Noir|Romance,1942,0000011010000000010
8477,"Pier, The (La Jetée)",Sci-Fi,1962,0000000000001000000
8478,"Distant Voices, Still Lives",Drama,1988,0000001000000000000
8480,"King of Kings, The",Drama,1927,0000001000000000000
8481,Northwest Passage,Action|Adventure|Drama|Romance|Thriller|Western,1940,1000011101000000001
8482,"Picture of Dorian Gray, The",Drama|Fantasy|Horror,1945,0000101000100000000
8483,"Born Losers, The",Action|Drama|Thriller,1967,0000001101000000000
8484,"Human Condition I, The (Ningen no joken I)",Drama|War,1959,0000001000000001000
8485,Samsara,Drama|Romance,2001,0000011000000000000
8486,Bachelor Mother,Comedy|Romance,1939,0001010000000000000
8487,Please Don't Eat the Daisies,Children|Comedy|Musical,1960,0011000000000000100
8488,Siddhartha,Drama,1972,0000001000000000000
8491,White Heat,Crime|Drama|Film-Noir,1949,0000001010000000010
8492,"Christmas Carol, A (Scrooge)",Drama|Fantasy,1951,0000101000000000000
8493,Memphis Belle,Action|Drama|War,1990,0000001100000001000
8494,"Cincinnati Kid, The",Drama,1965,0000001000000000000
8495,Animal Factory,Crime|Drama,2000,0000001010000000000
8496,"Panic in the Needle Park, The",Drama|Romance,1971,0000011000000000000
8499,Pretty Baby,Drama,1978,0000001000000000000
8501,"Hitcher, The",Action|Horror|Thriller,1986,0000000101100000000
8502,Show Boat,Drama|Musical|Romance,1951,0000011000000000100
8504,Box of Moon Light,Comedy|Drama,1996,0001001000000000000
8505,"Eel, The (Unagi)",Drama|Romance,1997,0000011000000000000
8507,Freaks,Crime|Drama|Horror,1932,0000001010100000000
8511,"Immigrant, The",Comedy,1917,0001000000000000000
8512,Silent Movie,Comedy,1976,0001000000000000000
8516,"Matter of Life and Death, A (Stairway to Heaven)",Comedy|Fantasy|Romance,1946,0001110000000000000
8518,Anna Christie,Drama,1930,0000001000000000000
8519,"Bat People, The",Comedy|Drama|Horror|Sci-Fi,1974,0001001000101000000
8520,Deep Cover,Action|Crime|Thriller,1992,0000000111000000000
8521,Dr. Jekyll and Mr. Hyde,Drama|Horror,1931,0000001000100000000
8522,My Little Chickadee,Comedy|Western,1940,0001000000000000001
8524,"High and the Mighty, The",Adventure|Drama,1954,1000001000000000000
8525,"Ugly Dachshund, The",Children|Comedy,1966,0011000000000000000
8526,Around the World in 80 Days,Adventure|Comedy,2004,1001000000000000000
8527,I'll Sleep When I'm Dead,Crime|Drama,2003,0000001010000000000
8528,Dodgeball: A True Underdog Story,Comedy,2004,0001000000000000000
8529,"Terminal, The",Comedy|Drama|Romance|War,2004,0001011000000001000
8530,Dear Frankie,Drama,2004,0000001000000000000
8531,White Chicks,Action|Comedy|Crime,2004,0001000110000000000
8532,"Door in the Floor, The",Drama,2004,0000001000000000000
8533,"Notebook, The",Drama|Romance|War,2004,0000011000000001000
8535,De-Lovely,Drama|Musical,2004,0000001000000000100
8537,Kaena: The Prophecy (Kaena: La prophétie),Action|Adventure|Animation|Children|Sci-Fi,2003,1110000100001000000
8540,Back to Bataan,Drama|War,1945,0000001000000001000
8541,Bloodhounds of Broadway,Comedy|Drama,1989,0001001000000000000
8542,"Day at the Races, A",Comedy|Musical,1937,0001000000000000100
8543,"Flying Leathernecks, The",Action|Drama|War,1951,0000001100000001000
8571,Bob & Carol & Ted & Alice,Comedy|Drama,1969,0001001000000000000
8573,Reconstruction,Drama|Romance,2003,0000011000000000000
8574,"Claymation Christmas Celebration, A",Animation|Children|Comedy|Musical,1987,0111000000000000100
8575,"Happenstance (Battement d'ailes du papillon, Le)",Comedy|Drama,2001,0001001000000000000
8576,Kopps,Action|Comedy,2003,0001000100000000000
8577,Comandante,Documentary,2003,0000000000000010000
8578,Undead,Horror|Sci-Fi,2003,0000000000101000000
8579,"Scarlet and the Black, The",Drama|War,1983,0000001000000001000
8580,Into the Woods,Adventure|Comedy|Fantasy|Musical,1991,1001100000000000100
8581,Pirates of Silicon Valley,Documentary|Drama,1999,0000001000000010000
8582,Manufacturing Consent: Noam Chomsky and the Media,Documentary|War,1992,0000000000000011000
8584,Leave Her to Heaven,Drama|Film-Noir,1945,0000001000000000010
8585,Rapa Nui,Action|Adventure|Drama|Romance,1994,1000011100000000000
8588,Killing Me Softly,Drama|Mystery|Romance|Thriller,2002,0000011001010000000
8589,Winter War (Talvisota),Drama|War,1989,0000001000000001000
8595,"Flim-Flam Man, The",Action|Adventure|Comedy,1967,1001000100000000000
8596,Revenge of the Pink Panther,Comedy|Crime,1978,0001000010000000000
8598,I Am Dina,Crime|Drama|Mystery|Romance,2002,0000011010010000000
8600,Angels with Dirty Faces,Crime|Drama,1938,0000001010000000000
8601,Zero for Conduct (Zéro de conduite),Comedy|Drama,1933,0001001000000000000
8602,Shadows,Drama,1959,0000001000000000000
8603,Coming Out,Drama,1989,0000001000000000000
8604,Taxi,Action|Comedy,1998,0001000100000000000
8605,Taxi 3,Action|Comedy,2003,0001000100000000000
8606,Pull My Daisy,(no genres listed),1958,0000000000000000000
8607,Tokyo Godfathers,Adventure|Animation|Drama,2003,1100001000000000000
8608,"Butcher, The (Le Boucher)",Drama|Thriller,1970,0000001001000000000
8609,Our Hospitality,Comedy,1923,0001000000000000000
8610,All of Me,Comedy|Fantasy,1984,0001100000000000000
8611,"Farmer's Daughter, The",Comedy,1947,0001000000000000000
8612,Lassie Come Home,Adventure|Children|Drama,1943,1010001000000000000
8613,"Time of Your Life, The",Comedy|Drama,1948,0001001000000000000
8614,Overboard,Comedy|Romance,1987,0001010000000000000
8617,Butterfield 8,Drama,1960,0000001000000000000
8618,Johnny Guitar,Western,1954,0000000000000000001
8619,Sister My Sister,Drama,1994,0000001000000000000
8620,"Exterminating Angel, The (El Ángel exterminador)",Comedy|Drama|Fantasy|Mystery,1962,0001101000010000000
8622,Fahrenheit 9/11,Documentary,2004,0000000000000010000
8623,Roxanne,Comedy|Romance,1987,0001010000000000000
8626,Dr. Terror's House of Horrors,Horror|Sci-Fi,1965,0000000000101000000
8629,Book of Life,Comedy,1998,0001000000000000000
8631,Hard Times,Action|Drama,1975,0000001100000000000
8633,"Last Starfighter, The",Action|Adventure|Comedy|Sci-Fi,1984,1001000100001000000
8634,Tank,Action|Comedy|Drama,1984,0001001100000000000
8635,Jungle Holocaust (Ultimo mondo cannibale),Adventure|Horror,1977,1000000000100000000
8636,Spider-Man 2,Action|Adventure|Sci-Fi,2004,1000000100001000000
8638,Before Sunset (a.k.a. Before Sunrise 2),Drama|Romance,2004,0000011000000000000
8639,"Clearing, The",Drama|Thriller,2004,0000001001000000000
8640,King Arthur,Action|Adventure|Drama|War,2004,1000001100000001000
8641,Anchorman: The Legend of Ron Burgundy,Comedy,2004,0001000000000000000
8642,Sleepover,Comedy,2004,0001000000000000000
8643,"Cinderella Story, A",Comedy|Romance,2004,0001010000000000000
8644,"I, Robot",Action|Adventure|Sci-Fi|Thriller,2004,1000000101001000000
8645,"Maria Full of Grace (Maria, Llena eres de gracia)",Crime|Drama|Thriller,2004,0000001011000000000
8647,Follow That Dream,Musical,1962,0000000000000000100
8650,Long Day's Journey Into Night,Drama,1962,0000001000000000000
8651,Man of La Mancha,Adventure|Comedy|Musical,1972,1001000000000000100
8652,"Night of the Following Day, The",Crime|Drama,1968,0000001010000000000
8654,Prince Valiant,Adventure,1954,1000000000000000000
8656,"Short Film About Killing, A (Krótki film o zabijaniu)",Crime|Drama,1988,0000001010000000000
8657,"Tin Star, The",Western,1957,0000000000000000001
8658,Zandalee,Drama|Thriller,1991,0000001001000000000
8659,Brief Crossing (Brève traversée),Comedy|Drama|Romance,2001,0001011000000000000
8660,"Deluge, The (Potop)",Adventure|War,1974,1000000000000001000
8661,How the West Was Won,Adventure|Drama|Western,1962,1000001000000000001
8662,Joan of Arc,Action|Drama,1948,0000001100000000000
8665,"Bourne Supremacy, The",Action|Adventure|Drama|Mystery|Thriller,2004,1000001101010000000
8666,Catwoman,Action|Crime|Fantasy,2004,0000100110000000000
8667,"Home at the End of the World, A",Drama|Romance,2004,0000011000000000000
8670,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse)",Crime|Horror|Mystery|Thriller,1933,0000000011110000000
8675,"Enemy Below, The",Action|Drama|War,1957,0000001100000001000
8679,"Hunters, The",Drama|War,1958,0000001000000001000
8681,Lancelot of the Lake (Lancelot du Lac),Drama|War,1974,0000001000000001000
8682,"Last Valley, The",Adventure,1971,1000000000000000000
8684,"Man Escaped, A (Un condamné à mort s'est échappé ou Le vent souffle où il veut)",Adventure|Drama,1956,1000001000000000000
8685,"Miracle of Marcelino, The (Marcelino pan y vino)",Comedy|Drama,1955,0001001000000000000
8686,Morituri,Drama|War,1965,0000001000000001000
8689,"Shock to the System, A",Comedy|Crime|Thriller,1990,0001000011000000000
8690,Slaughterhouse-Five,Comedy|Drama|Sci-Fi|War,1972,0001001000001001000
8693,What Price Glory?,Drama|War,1952,0000001000000001000
8695,"Bachelor and the Bobby-Soxer, The",Comedy,1947,0001000000000000000
8698,"Comfort of Strangers, The",Drama,1990,0000001000000000000
8700,Destination Tokyo,Adventure|War,1943,1000000000000001000
8701,Dr. Jekyll and Ms. Hyde,Comedy|Horror,1995,0001000000100000000
8703,Fausto 5.0,Horror,2001,0000000000100000000
8710,Map of the Human Heart,Drama|Romance,1993,0000011000000000000
8711,Mr. Blandings Builds His Dream House,Comedy,1948,0001000000000000000
8712,My Favorite Wife,Comedy|Romance,1940,0001010000000000000
8714,Night and Day,Drama|Musical,1946,0000001000000000100
8718,"Snake Pit, The",Drama,1948,0000001000000000000
8719,"Spoilers, The",Action|Western,1942,0000000100000000001
8720,"Super, The",Comedy,1991,0001000000000000000
8724,"Leopard, The (Il Gattopardo)",Drama|War,1963,0000001000000001000
8725,"Goodbye, Columbus",Comedy|Drama|Romance,1969,0001011000000000000
8727,"Day of the Locust, The",Drama,1975,0000001000000000000
8730,To End All Wars,Action|Drama|War,2001,0000001100000001000
8732,"Belly of an Architect, The",Drama,1987,0000001000000000000
8734,Love Happy,Comedy,1949,0001000000000000000
8736,Out of the Blue,Drama,1980,0000001000000000000
8737,Crimetime,Thriller,1996,0000000001000000000
8738,"Woman Is a Woman, A (Une femme est une femme)",Comedy|Drama|Musical|Romance,1961,0001011000000000100
8739,Mamma Roma,Drama,1962,0000001000000000000
8740,"Lower Depths, The (Donzoko)",Comedy|Drama,1957,0001001000000000000
8742,Night Patrol,Comedy,1984,0001000000000000000
8748,"Yesterday, Today and Tomorrow (Ieri, oggi, domani)",Comedy,1963,0001000000000000000
8749,"Beautiful Troublemaker, The (La Belle noiseuse)",Drama,1991,0000001000000000000
8751,Gun Crazy (a.k.a. Deadly Is the Female),Crime|Drama|Film-Noir,1949,0000001010000000010
8752,"Set-Up, The",Drama|Film-Noir|Romance,1949,0000011000000000010
8753,Unprecedented: The 2000 Presidential Election,Documentary,2002,0000000000000010000
8754,"Prime of Miss Jean Brodie, The",Drama,1969,0000001000000000000
8755,My Voyage to Italy (Il mio viaggio in Italia),Documentary,1999,0000000000000010000
8757,Lovers and Other Strangers,Comedy,1970,0001000000000000000
8758,Kotch,Comedy|Drama,1971,0001001000000000000
8765,This Gun for Hire,Crime|Film-Noir|Thriller,1942,0000000011000000010
8766,Black Angel,Drama|Film-Noir|Mystery,1946,0000001000010000010
8767,"Big Clock, The",Crime|Drama|Film-Noir|Thriller,1948,0000001011000000010
8768,Criss Cross,Crime|Drama|Film-Noir,1949,0000001010000000010
8769,"5th Musketeer, The (a.k.a. Fifth Musketeer, The)",Adventure,1979,1000000000000000000
8772,"Spy Who Came in from the Cold, The",Drama|Thriller,1965,0000001001000000000
8773,Sherlock Holmes and the Secret Weapon,Crime|Mystery|Sci-Fi|Thriller,1942,0000000011011000000
8775,"Counterfeit Traitor, The",Thriller|War,1962,0000000001000001000
8779,Bon Voyage,Comedy|Drama,2003,0001001000000000000
8780,"Assassination Bureau, The",Action|Adventure|Comedy|Crime|Sci-Fi,1969,1001000110001000000
8781,"Manchurian Candidate, The",Thriller,2004,0000000001000000000
8782,Thunderbirds,Action|Adventure|Fantasy|Sci-Fi,2004,1000100100001000000
8783,"Village, The",Drama|Mystery|Thriller,2004,0000001001010000000
8784,Garden State,Comedy|Drama|Romance,2004,0001011000000000000
8785,Early Summer (Bakushû),Drama,1951,0000001000000000000
8786,Port of Shadows (Quai des brumes),Drama,1938,0000001000000000000
8789,Castle Keep,Drama|War,1969,0000001000000001000
8790,Revengers Tragedy,Comedy|Horror,2002,0001000000100000000
8792,Octane,Horror|Thriller,2003,0000000001100000000
8793,PTU,Crime|Drama,2003,0000001010000000000
8794,"Unfinished Piece for a Player Piano, An (Neokonchennaya pyesa dlya mekhanicheskogo pianino)",Drama,1977,0000001000000000000
8795,Musa the Warrior (Musa),Action|Adventure|Drama|War,2001,1000001100000001000
8796,"Funny Thing Happened on the Way to the Forum, A",Comedy|Musical,1966,0001000000000000100
8797,Salesman,Documentary,1969,0000000000000010000
8798,Collateral,Action|Crime|Drama|Thriller,2004,0000001111000000000
8799,Little Black Book,Comedy|Romance,2004,0001010000000000000
8800,Code 46,Romance|Sci-Fi,2003,0000010000001000000
8801,In the Soup,Comedy|Drama,1992,0001001000000000000
8803,Blue Spring (Aoi haru),Drama,2001,0000001000000000000
8805,Attack the Gas Station! (Juyuso seubgyuksageun),Comedy|Crime,1999,0001000010000000000
8807,Harold and Kumar Go to White Castle,Comedy,2004,0001000000000000000
8808,"Princess Diaries 2: Royal Engagement, The",Comedy|Romance,2004,0001010000000000000
8809,Danny Deckchair,Comedy|Romance,2003,0001010000000000000
8810,AVP: Alien vs. Predator,Action|Horror|Sci-Fi|Thriller,2004,0000000101101000000
8811,Yu-Gi-Oh!,Action|Adventure|Animation|Fantasy,2004,1100100100000000000
8813,We Don't Live Here Anymore,Drama,2004,0000001000000000000
8814,Without a Paddle,Comedy,2004,0001000000000000000
8815,Exorcist: The Beginning,Drama|Horror|Thriller,2004,0000001001100000000
8826,Human Resources (Ressources Humaines),Drama,1999,0000001000000000000
8827,"Bill Cosby, Himself",Comedy|Documentary,1983,0001000000000010000
8829,Benji: Off the Leash!,Children|Drama,2004,0010001000000000000
8830,Anacondas: The Hunt for the Blood Orchid,Adventure|Drama|Horror|Sci-Fi|Thriller,2004,1000001001101000000
8831,Suspect Zero,Crime|Drama|Horror|Thriller,2004,0000001011100000000
8832,Warriors of Heaven and Earth (Tian di ying xiong),Action|Adventure|Drama,2003,1000001100000000000
8833,Vanity Fair,Drama|Romance,2004,0000011000000000000
8834,"Cookout, The",Comedy,2004,0001000000000000000
8835,Paparazzi,Drama|Thriller,2004,0000001001000000000
8836,Wicker Park,Drama|Romance|Thriller,2004,0000011001000000000
8837,Triggermen,Comedy|Crime,2002,0001000010000000000
8838,Alice Doesn't Live Here Anymore,Drama|Romance,1974,0000011000000000000
8840,Who's That Knocking at My Door?,Drama,1967,0000001000000000000
8841,Seeing Other People,Comedy,2004,0001000000000000000
8844,Camera Buff (Amator),Drama,1979,0000001000000000000
8845,No End (Bez konca),Drama,1985,0000001000000000000
8847,Graffiti Bridge,Drama|Musical,1990,0000001000000000100
8848,"Young and the Passionate, The (I Vitelloni)",Drama,1953,0000001000000000000
8849,Under the Cherry Moon,Comedy|Drama|Musical|Romance,1986,0001011000000000100
8851,Smile,Comedy,1975,0001000000000000000
8852,Lord Jim,Adventure|Drama,1965,1000001000000000000
8853,"Small Circle of Friends, A",Drama,1980,0000001000000000000
8854,Night of the Demons,Horror,1988,0000000000100000000
8855,Witchboard,Horror|Mystery|Thriller,1986,0000000001110000000
8856,Roller Boogie,Drama,1979,0000001000000000000
8858,"Apple, The",Musical|Sci-Fi,1980,0000000000001000100
8859,SuperBabies: Baby Geniuses 2,Comedy,2004,0001000000000000000
8860,Cellular,Action|Crime|Drama|Mystery|Thriller,2004,0000001111010000000
8861,Resident Evil: Apocalypse,Action|Horror|Sci-Fi|Thriller,2004,0000000101101000000
8862,Criminal,Comedy|Drama,2004,0001001000000000000
8864,Mr. 3000,Comedy|Drama,2004,0001001000000000000
8865,Sky Captain and the World of Tomorrow,Action|Adventure|Sci-Fi,2004,1000000100001000000
8866,Wimbledon,Comedy|Romance,2004,0001010000000000000
8868,Head in the Clouds,Drama|Romance|War,2004,0000011000000001000
8869,First Daughter,Comedy|Romance,2004,0001010000000000000
8870,"Forgotten, The",Drama|Mystery|Sci-Fi|Thriller,2004,0000001001011000000
8873,"Motorcycle Diaries, The (Diarios de motocicleta)",Drama,2004,0000001000000000000
8874,Shaun of the Dead,Comedy|Horror|Romance,2004,0001010000100000000
8875,"Come Back, Little Sheba",Drama,1952,0000001000000000000
8879,Murder on the Orient Express,Crime|Mystery|Thriller,1974,0000000011010000000
8880,Mask,Drama,1985,0000001000000000000
8882,"Boston Strangler, The",Crime|Drama|Mystery|Thriller,1968,0000001011010000000
8884,"Man with One Red Shoe, The",Comedy|Thriller,1985,0001000001000000000
8887,Whispers in the Dark,Thriller,1992,0000000001000000000
8894,Orca: The Killer Whale,Action|Drama|Horror|Thriller,1977,0000001101100000000
8895,AKA,Drama,2002,0000001000000000000
8897,"Trojan Women, The",Drama,1971,0000001000000000000
8898,"Robinson Crusoe (a.k.a. Adventures of Robinson Crusoe, The)",Adventure|Drama,1954,1000001000000000000
8900,"Watermelon Man, The",Comedy|Drama,1970,0001001000000000000
8903,"Terror, The",Horror|Mystery,1963,0000000000110000000
8905,1492: Conquest of Paradise,Adventure|Drama,1992,1000001000000000000
8906,Cannibal Holocaust,Horror,1980,0000000000100000000
8907,Shark Tale,Animation|Children|Comedy,2004,0111000000000000000
8908,Ladder 49,Action|Drama|Thriller,2004,0000001101000000000
8910,I Heart Huckabees,Comedy|Drama,2004,0001001000000000000
8911,Raise Your Voice,Drama|Romance,2004,0000011000000000000
8912,Taxi,Action|Comedy,2004,0001000100000000000
8913,Around the Bend,Drama,2004,0000001000000000000
8914,Primer,Drama|Mystery|Sci-Fi|Thriller,2004,0000001001011000000
8915,Stage Beauty,Drama,2004,0000001000000000000
8916,Shall We Dance?,Comedy|Romance,2004,0001010000000000000
